id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
82;DataScience_Boligsiden;requests;1566396973.2452931;-0.11068487167358398;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=62&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=62&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128533;200;True;
83;DataScience_Boligsiden;requests;1566396974.400202;-0.18416094779968262;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=63&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=63&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128445;200;True;
84;DataScience_Boligsiden;requests;1566396975.6264021;-0.12784886360168457;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=64&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=64&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128217;200;True;
85;DataScience_Boligsiden;requests;1566396976.7934551;-0.1507730484008789;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=65&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=65&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128760;200;True;
86;DataScience_Boligsiden;requests;1566396977.986371;-0.1885209083557129;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=66&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=66&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128384;200;True;
87;DataScience_Boligsiden;requests;1566396979.2225852;-0.18085193634033203;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=67&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=67&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128443;200;True;
88;DataScience_Boligsiden;requests;1566396980.444184;-0.11142086982727051;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=68&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=68&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128490;200;True;
89;DataScience_Boligsiden;requests;1566396981.602821;-0.11157083511352539;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=69&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=69&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128308;200;True;
90;DataScience_Boligsiden;requests;1566396982.7645178;-0.11629319190979004;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=70&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=70&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128407;200;True;
91;DataScience_Boligsiden;requests;1566396983.9351628;-0.10863924026489258;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=71&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=71&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128301;200;True;
